ID,From_Varient,To_Varient,WO,Updated_by,Updated_dt,Approved_by,Approved_dt
9983,PTN Pro-V Hair Science Hair Fall Control Shampoo New,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
9984,Pantene Pro-V Hair Science Healthy Shine shampoo,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
9985,Pantene Pro-V Hair Science Silky Smooth shampoo,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
9986,Pantene Pro-V Hair Science Healthy Shine Shampoo New,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
9987,Pantene Pro-V Hair Science Silky Smooth Shampoo New,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
9988,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
9989,Pantene Pro-V 2in1 shampoo + Conditioner Silky Smooth New,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
9990,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
9991,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
9992,Pantene Pro-V 2in1 shampoo + Conditioner Deep Repair New,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
9993,Pantene Pro-V 2in1 shampoo + Conditioner Hair Fall Control New,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
9994,H&S AD  2in1 Soft & Silky (libra),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
9995,H&S Anti-Dandruff shampoo Smooth & Silky (Libra),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
9996,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
9997,H&S AD 2in1 AHF (libra),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
9998,H&S Anti-Dandruff shampoo Silky Black (libra),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
9999,H&S CM(libra),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10000,H&S AD 2in1 CM(libra),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10001,H&S AP 2in1(libra),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10002,H&S LF(libra),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10003,H&S AD 7in1 Anti Dandruff Shampoo(libra),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10004,H&S  Deep Cleanse anti dandruff Shampoo (Black Gold)(libra),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10005,H&S NEEM (libra),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10006,Head & Shoulders Daily Clean Anti-Dandruff  Shampoo (libra),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10007,Head & Shoulders Anti-Dandruff  Shampoo Neem (libra),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10008,Head & Shoulders Daily Cool Anti-Dandruff  Shampoo (libra),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10009,Head & Shoulders Daily Smooth Anti-Dandruff  Shampoo (libra),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10010,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S 2in1 AD Shampoo + Conditioner Menthol Fresh,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10011,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S 2in1 AD Shiny Black (LCV),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10012,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S AD 2in1 Soft & Silky (LCV),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10013,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S AD Smooth & Silky (LCV),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10014,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S AD AHF (LCV),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10015,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S AD 2in1 Smooth & Silky (California),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10016,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S Anti-Dandruff shampoo Smooth & Silky (LCV),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10017,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S Anti-Dandruff shampoo Anti- Hairfall (LCV),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10018,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S AD 2in1 AHF (California),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10019,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S Anti-Dandruff shampoo Silky Black (LCV),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10020,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S SB 2in1(PO),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10021,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S CM(PO),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10022,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S AD 2in1 CM(California),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10023,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S AP 2in1(PO),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10024,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S LF(PO),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10025,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S AD 7in1 Anti Dandruff Shampoo,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10026,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S  Deep Cleanse anti dandruff Shampoo (Black Gold),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10027,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S NEEM (PO),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10028,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Head & Shoulders Daily Clean Anti-Dandruff  Shampoo (Peg-Removal),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10029,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Head & Shoulders Anti-Dandruff  Shampoo Neem (Peg-Removal),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10030,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Head & Shoulders Daily Cool Anti-Dandruff  Shampoo (Peg-Removal),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10031,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Head & Shoulders Daily Smooth Anti-Dandruff  Shampoo (Peg-Removal),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10032,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Head & Shoulder charcoal deep clean,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10033,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V Hair Science Lively Clean shampoo,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10034,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V Hair Science Luscious Thick shampoo,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10035,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V Hair Science Luscious Thick shampoo New,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10036,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V Hair Science Deep Repair shampoo,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10037,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V Hair Science Hair fall Control shampoo,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10038,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),PTN Pro-V Hair Science Deep Repair Shampoo New,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10039,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),PTN Pro-V Hair Science Hair Fall Control Shampoo New,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10040,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V Hair Science Healthy Shine shampoo,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10041,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V Hair Science Silky Smooth shampoo,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10042,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V Hair Science Healthy Shine Shampoo New,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10043,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V Hair Science Silky Smooth Shampoo New,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10044,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10045,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V 2in1 shampoo + Conditioner Silky Smooth New,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10046,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10047,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10048,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V 2in1 shampoo + Conditioner Deep Repair New,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10049,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V 2in1 shampoo + Conditioner Hair Fall Control New,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10050,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V Hair Science Luscious Thick shampoo New,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10051,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),PTN Pro-V Hair Science Deep Repair Shampoo New,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10052,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),PTN Pro-V Hair Science Hair Fall Control Shampoo New,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10053,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V Hair Science Healthy Shine shampoo,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10054,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V Hair Science Silky Smooth shampoo,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10055,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V Hair Science Healthy Shine Shampoo New,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10056,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V Hair Science Silky Smooth Shampoo New,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10057,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10058,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V 2in1 shampoo + Conditioner Silky Smooth New,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10059,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10060,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10061,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V 2in1 shampoo + Conditioner Deep Repair New,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10062,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Pantene Pro-V 2in1 shampoo + Conditioner Hair Fall Control New,1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10063,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S AD  2in1 Soft & Silky (libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10064,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S Anti-Dandruff shampoo Smooth & Silky (Libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10065,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10066,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10067,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S Anti-Dandruff shampoo Silky Black (libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10068,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S CM(libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10069,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S AD 2in1 CM(libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10070,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S AP 2in1(libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10071,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S LF(libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10072,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S AD 7in1 Anti Dandruff Shampoo(libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10073,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S  Deep Cleanse anti dandruff Shampoo (Black Gold)(libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10074,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S NEEM (libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10075,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Head & Shoulders Daily Clean Anti-Dandruff  Shampoo (libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10076,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Head & Shoulders Anti-Dandruff  Shampoo Neem (libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10077,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Head & Shoulders Daily Cool Anti-Dandruff  Shampoo (libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10078,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),Head & Shoulders Daily Smooth Anti-Dandruff  Shampoo (libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10079,H&S 2in1 AD Shampoo + Conditioner Menthol Fresh,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10080,H&S 2in1 AD Shiny Black (LCV),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10081,H&S AD 2in1 Soft & Silky (LCV),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10082,H&S AD Smooth & Silky (LCV),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10083,H&S AD AHF (LCV),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10084,H&S AD 2in1 Smooth & Silky (California),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10085,H&S Anti-Dandruff shampoo Smooth & Silky (LCV),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10086,H&S Anti-Dandruff shampoo Anti- Hairfall (LCV),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10087,H&S AD 2in1 AHF (California),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10088,H&S Anti-Dandruff shampoo Silky Black (LCV),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10089,H&S SB 2in1(PO),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10090,H&S CM(PO),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10091,H&S AD 2in1 CM(California),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10092,H&S AP 2in1(PO),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10093,H&S LF(PO),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10094,H&S AD 7in1 Anti Dandruff Shampoo,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10095,H&S  Deep Cleanse anti dandruff Shampoo (Black Gold),H&S AD 2in1 AHF (libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10096,H&S NEEM (PO),H&S AD 2in1 AHF (libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10097,Head & Shoulders Daily Clean Anti-Dandruff  Shampoo (Peg-Removal),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10098,Head & Shoulders Anti-Dandruff  Shampoo Neem (Peg-Removal),H&S AD 2in1 AHF (libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10099,Head & Shoulders Daily Cool Anti-Dandruff  Shampoo (Peg-Removal),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10100,Head & Shoulders Daily Smooth Anti-Dandruff  Shampoo (Peg-Removal),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10101,Head & Shoulder charcoal deep clean ,H&S AD 2in1 AHF (libra),1,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10102,Pantene Pro-V Hair Science Lively Clean shampoo,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10103,Pantene Pro-V Hair Science Luscious Thick shampoo,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10104,H&S AD  2in1 Soft & Silky (libra),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10105,Pantene Pro-V Hair Science Deep Repair shampoo,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10106,Pantene Pro-V Hair Science Hair fall Control shampoo,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10107,PTN Pro-V Hair Science Deep Repair Shampoo New,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10108,PTN Pro-V Hair Science Hair Fall Control Shampoo New,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10109,Pantene Pro-V Hair Science Healthy Shine shampoo,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10110,Pantene Pro-V Hair Science Silky Smooth shampoo,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10111,Pantene Pro-V Hair Science Healthy Shine Shampoo New,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10112,Pantene Pro-V Hair Science Silky Smooth Shampoo New,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10113,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10114,Pantene Pro-V 2in1 shampoo + Conditioner Silky Smooth New,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10115,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10116,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10117,Pantene Pro-V 2in1 shampoo + Conditioner Deep Repair New,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10118,Pantene Pro-V 2in1 shampoo + Conditioner Hair Fall Control New,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10119,Pantene Pro-V Hair Science Luscious Thick shampoo New,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10120,PTN Pro-V Hair Science Deep Repair Shampoo New,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10121,PTN Pro-V Hair Science Hair Fall Control Shampoo New,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10122,Pantene Pro-V Hair Science Healthy Shine shampoo,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10123,Pantene Pro-V Hair Science Silky Smooth shampoo,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10124,Pantene Pro-V Hair Science Healthy Shine Shampoo New,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10125,Pantene Pro-V Hair Science Silky Smooth Shampoo New,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10126,PTN Pro-V 2 in1 Shampoo + Conditioner Silky Smooth(Athena),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10127,Pantene Pro-V 2in1 shampoo + Conditioner Silky Smooth New,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10128,PTN Pro-V 2 in1 Shampoo + Conditioner Deep Repair(Athena),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10129,PTN Pro-V 2 in1 Shampoo + Conditioner Hair Fall Control(Athena),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10130,Pantene Pro-V 2in1 shampoo + Conditioner Deep Repair New,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10131,Pantene Pro-V 2in1 shampoo + Conditioner Hair Fall Control New,H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10132,H&S AD  2in1 Soft & Silky (libra),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10133,H&S Anti-Dandruff shampoo Smooth & Silky (Libra),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10134,H&S Anti-Dandruff shampoo Anti- Hairfall (Libra),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10135,H&S AD 2in1 AHF (libra),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
10136,H&S Anti-Dandruff shampoo Silky Black (libra),H&S AD 2in1 AHF (libra),0,Rana.d@pg.com,58:31.4,Rana.d@pg.com,58:31.4
